adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
False,/ndO0KTkql6zr0u0cQ6gOsqpgpUd.jpg,"[27, 14]",538858,hi,तुम्बाड,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.",9.359,/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,2018-10-12,Tumbbad,False,7.7,158,"['husband wife relationship', 'independence', 'village', 'greed', 'india', 'evil', 'wheat', 'hindu mythology', 'cursed', 'father son relationship']","['Horror', 'Fantasy']","['Sohum Shah', 'Mohammad Samad', 'Jyoti Malshe', 'Dhundiraj Prabhakar Jogalekar', 'Ronjini Chakraborty', 'Anita Date', 'Rudra Soni', 'Madhav Hari Joshi', 'Piyush Kaushik', 'Deepak Damle', 'Cameron Anderson', 'Harish Khanna']",['Rahi Anil Barve']
False,/hIug57bHHM7jtWBr0rsMJEVMCzS.jpg,"[12, 28]",472138,hi,Thugs of Hindostan,"After the British company’s officer Clive takes over the kingdom of Mirza, Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return, hire the wily thug Firangi track Azaad’s gang and thwart his plans.",7.226,/eonEvymAPpXvWvbBu21HYJx8VdS.jpg,2018-11-07,Thugs of Hindostan,False,5.8,79,[],"['Adventure', 'Action']","['Amitabh Bachchan', 'Aamir Khan', 'Katrina Kaif', 'Fatima Sana Shaikh', 'Mohammed Zeeshan Ayyub', 'Lloyd Owen', 'Surendra Pal', 'Shane John Kruger', 'Kaivalya Chheda', 'Shaji Chaudhary', 'R. Bhakti Klei', 'Manjit Singh', 'Venkat Vadisetti', 'Ronit Roy', 'Satyadev Kancharana', 'Sharat Saxena']",['Vijay Krishna Acharya']
False,/A1TQEghkN2QuHQTwrziA5ttfqib.jpg,"[18, 10749, 35]",374173,hi,कपूर एण्ड सन्स,"Returning home to visit their ill grandfather, two estranged brothers must confront their unresolved rivalry while their parents’ marriage frays.",7.594,/oPdcOInH8TqR5udDTDPiDuLSN90.jpg,2016-03-18,Kapoor & Sons,False,7.0,129,"['coming out', 'loneliness']","['Drama', 'Romance', 'Comedy']","['Sidharth Malhotra', 'Fawad Khan', 'Alia Bhatt', 'Ratna Pathak', 'Rishi Kapoor', 'Rajat Kapoor', 'Anahita Oberoi', 'Vikram Kapadia', 'Pradeep Pradhan', 'Fahim Shaikh', 'Niti Apurva Patel', 'Aalekh Kapoor', 'Sukant Goel', 'Aditya Gunavanthe', 'Rahul Arjun Adsul', 'Carlos Augusto Tavares Canhisares', 'Anuradha Chandan', 'Aakriti Dobhal', 'Elena Roxana Maria Fernandes', 'Arbaaz Kadwani', 'Rupa Kamath', 'Edward Sonnenblick']",['Shakun Batra']
False,/bpGvGNhM1KISj5JdQBBEOGWYHC7.jpg,"[18, 10402]",157293,hi,एबीसीडी,"When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.",6.919,/z58b3ySPxmd4hxRIsGA9R4tURMI.jpg,2013-02-07,ABCD,False,6.2,36,"['underdog', 'dancing', 'competition', 'dance', 'musical']","['Drama', 'Music']","['Prabhu Deva', 'Ganesh Acharya', 'Kay Kay Menon', 'Lauren Gottlieb', 'Dharmesh Yelande', 'Salman Yusuff Khan', 'Punit Pathak', 'Noorin Shah', 'Jayant Gadekar', 'Sanjay Gurbaxani', 'Vrushali Chavan', 'Bhavana Khanduja', 'Paulson Thomas', 'Prince R. Gupta', 'Mayuresh Wadkar', 'Tushar Kalia', 'Rahul Shetty']","[""Remo D'Souza""]"
False,/68Vk0LOkefFJc97n5PK1Ow280hZ.jpg,"[18, 28, 35, 10749]",20294,hi,Welcome,"Dubai-based criminal don Uday takes it upon himself to try and get his sister Sanjana married - in vain, as no one wants to be associated with a crime family. Uday's associate Sagar Pandey finds a young man, Rajiv, who lives with his maternal uncle and aunt - Dr. and Mrs. Ghunghroo. Through extortion he compels Ghunghroo to accept this matrimonial alliance. But Rajiv has already fallen in love with young woman in South Africa. When the time comes to get Rajiv formally engaged to this woman, he finds out that Sanjana and she are the very same. With no escape from this predicament, the wedding is planned, with hilarious consequences.",10.627,/fudxnXlTTBIDCkpR7XhlIgkNaUY.jpg,2007-12-21,Welcome,False,6.5,93,[],"['Drama', 'Action', 'Comedy', 'Romance']","['Akshay Kumar', 'Katrina Kaif', 'Anil Kapoor', 'Nana Patekar', 'Feroz Khan', 'Paresh Rawal', 'Mallika Sherawat', 'Malaika Arora', 'Asrani', 'Sanjay Mishra', 'Om Puri', 'Suniel Shetty', 'Sherveer Vakil', 'Ruslaan Mumtaz']",['Anees Bazmee']
False,/yeAnnWYklEEXlkDIbP6gI0AQne5.jpg,"[35, 27, 53]",19025,hi,भूल भुलैया,"An NRI and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. Soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.",7.586,/soRW3p4GlPphHiFkwbqYGrodQ5S.jpg,2007-10-12,Bhool Bhulaiyaa,False,6.6,123,['remake'],"['Comedy', 'Horror', 'Thriller']","['Akshay Kumar', 'Vidya Balan', 'Ameesha Patel', 'Shiney Ahuja', 'Paresh Rawal', 'Vineeth Radhakrishnan', 'Manoj Joshi', 'Rajpal Yadav', 'Asrani', 'Vikram Gokhale', 'Rasika Joshi', 'Tarina Patel']",['Priyadarshan']
False,/1gffQ8ofNXZQtaY1GNPHlyoBUrV.jpg,"[28, 80, 18]",398535,hi,उड़ता पंजाब,"Drug abuse and the darker side of Punjab rear their heads in the intense, interwoven tales of a policeman, a doctor, a migrant worker, and a rockstar.",6.33,/c7BXGhHwvK1AfDCmfPTtw5LsuIU.jpg,2016-06-17,Udta Punjab,False,7.2,119,"['drug addiction', 'police', 'singer', 'doctor', 'drugs', 'punjab', 'rockstar']","['Action', 'Crime', 'Drama']","['Shahid Kapoor', 'Kareena Kapoor Khan', 'Alia Bhatt', 'Diljit Dosanjh', 'Satish Kaushik', 'Manav Vij', 'Vansh Bhardwaj', 'Suhail Nayyar', 'Prabhjhyot Singh', 'Mahabir Bhullar', 'Ishaan Khattar', 'Harrdy Sandhu']",['Abhishek Chaubey']
False,/kzdo3PoIS2c5nAjpElLiovmtBPx.jpg,"[28, 10749, 53]",85985,hi,एक था टाइगर,An Indian agent is sent to observe the actions of a scientist but the mission becomes complicated when he falls in love with the scientist's Pakistani caretaker.,7.324,/btgkNgL5uVKeMFuXnO5xYHsJx3B.jpg,2012-08-15,Ek Tha Tiger,False,6.2,138,"['spy', 'secret agent']","['Action', 'Romance', 'Thriller']","['Salman Khan', 'Katrina Kaif', 'Ranvir Shorey', 'Roshan Seth', 'Girish Karnad', 'Gavie Chahal', 'Rajendra Sethi']",['Kabir Khan']
False,/lwZyObPbSo2t57EsRIm6e8KF5WD.jpg,"[80, 9648, 53]",589615,hi,रात अकेली है,"When a newly married landlord is murdered, a misfit cop’s investigation is complicated by the victim’s secretive family and his own conflicted heart.",5.279,/lQPWcvQiv1D1xBlpnn5o0hepXkX.jpg,2020-07-31,Raat Akeli Hai,False,7.2,43,"['whodunit', 'police investigation', 'murder investigation']","['Crime', 'Mystery', 'Thriller']","['Nawazuddin Siddiqui', 'Radhika Apte', 'Padmavati Rao', 'Shweta Tripathi', 'Aditya Srivastava', 'Nishant Dahiya', 'Shivani Raghuvanshi', 'Khalid Tyabji', 'Tigmanshu Dhulia', 'Ila Arun', 'Swanand Kirkire', 'Gyanendra Tripathi', 'Shreedhar Dubey']",['Honey Trehan']
False,/zhPceqLVVkgkgJG1rL0yctGx5wD.jpg,"[35, 10749]",27298,hi,Partner,"A 'Love Guru' assists other males, woos a widowed single mother, but becomes embroiled in controversies.",7.541,/rhbGzciEezbxrjnSKlKRyP3wNg4.jpg,2007-07-20,Partner,False,5.5,74,['love guru'],"['Comedy', 'Romance']","['Salman Khan', 'Govinda', 'Lara Dutta', 'Katrina Kaif', 'Rajpal Yadav', 'Dalip Tahil', 'Aarti Chabria', 'Puneet Issar', 'Deepshika Nagpal', 'Suresh Menon', 'Tiku Talsania', 'Ali Asgar', 'Rajat Bedi', 'Razak Khan', 'Howard Rosemeyer', 'Ali Haji', 'Jason Shah']",['David Dhawan']
False,/bifmpGuVdJDPPTU4IuCnsMNBOqD.jpg,[53],441071,hi,नाम शबाना,Shabana Khan is the special agent who is entrusted the task of assassinating a deadly arms dealer by the Indian Intelligence Agencies.,8.344,/xFHeFrOYzsHgAiZeGAjwJmDMen6.jpg,2017-03-31,Naam Shabana,False,5.9,34,['secret agent'],['Thriller'],"['Taapsee Pannu', 'Akshay Kumar', 'Prithviraj Sukumaran', 'Manoj Bajpayee', 'Anupam Kher', 'Danny Denzongpa', 'Madhurima Tuli', 'Murali Sharma', 'Zakir Hussain', 'Bhuvan Arora', 'Manav Vij']",['Shivam Nair']
False,/wFOgP3PX907fhfVpeP3YItmPQtS.jpg,"[35, 10749, 18]",547654,hi,बधाई हो,A 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.,5.575,/1RCzZkjxnL9MiAOP4oQQm63Ku0p.jpg,2018-10-19,Badhaai Ho,False,7.4,104,[],"['Comedy', 'Romance', 'Drama']","['Ayushmann Khurrana', 'Neena Gupta', 'Gajraj Rao', 'Sanya Malhotra', 'Surekha Sikri', 'Sheeba Chaddha', 'Alka Kaushal', 'Alka Amin', 'Ratheesh Balakrishnan Poduval']",['Amit Sharma']
False,/wSzCCh0TeJv9sxGMVVHfJ67pEYs.jpg,[18],33202,hi,जो जीता वही सिकन्दर,Ramlal Sharma lives a poor life-style with two sons Ratanlal Sharma and Sanjaylal Sharma. Both sons attend Model School for the poorer folks. Rantanlal excels at everything he does including his studies and outdoor activities while Sanjaylal is a no good slacker who loves to enjoy himself with his friends and have everything done without any hard work. Both sons run a small café providing eatable,11.313,/ztuMAX4CMnfLosDv7PLmaJZurjI.jpg,1992-05-22,Jo Jeeta Wohi Sikandar,False,7.3,75,[],['Drama'],"['Aamir Khan', 'Ayesha Jhulka', 'Pooja Bedi', 'Kulbhushan Kharbanda', 'Aditya Lakhia', 'Deven Bhojani', 'Mamik', 'Sanam Oberoi', 'Deepak Tijori', 'Imran Khan', 'Asrani', 'Girija Shettar', 'Faisal Khan']",['Mansoor Khan']
False,/6JpbbREGqdEtePnCwxJRcTNX2jZ.jpg,"[10749, 35, 28]",205022,hi,Chennai Express,"Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",8.815,/9LZgpUyFEvqHaDVuveE002mhgTi.jpg,2013-08-08,Chennai Express,False,6.6,254,"['temple', 'grandfather', 'romantic rivalry', 'ashes', 'journey', 'south india']","['Romance', 'Comedy', 'Action']","['Shah Rukh Khan', 'Deepika Padukone', 'Nikitin Dheer', 'Manorama', 'Sathyaraj', 'Mukesh Tiwari', 'Kamini Kaushal', 'Lekh Tandon', 'Rakesh Kukreti', 'Priyamani', 'Delhi Ganesh', 'Mohan Raman', 'Yogi Babu']",['Rohit Shetty']
False,/ddDeX81Pmli814XlOCI5JGWmBK4.jpg,"[9648, 53, 18]",377213,hi,Te3n,"A grandfather, police officer and a priest join hands to investigate and find a missing child.",6.145,/gSkghZtZygWBTmv6DQVKcn69mUZ.jpg,2016-06-10,Te3n,False,6.9,86,['based on movie'],"['Mystery', 'Thriller', 'Drama']","['Amitabh Bachchan', 'Nawazuddin Siddiqui', 'Vidya Balan', 'Padmavati Rao', 'Mukesh Chhabra', 'Prakash Belawadi', 'Masood Akhtar', 'Tota Roy Chowdhury', 'Arun Saha', 'Sabyasachi Chakraborty']",['Ribhu Dasgupta']
False,/j2WykRK5TvPtPN4v74xzO2DrdP.jpg,"[28, 35, 80]",44425,hi,दबंग्ग,A troubled relationship with his younger half-brother and stepfather compels Chulbul Pandey to become a corrupt but fearless cop whose life changes when he locks horns with a corrupt political leader.,6.303,/bPI0NEAaVicmpmzWcWUHNRaYSAf.jpg,2010-09-10,Dabangg,False,6.0,124,"['fight', 'police officer']","['Action', 'Comedy', 'Crime']","['Salman Khan', 'Sonakshi Sinha', 'Arbaaz Khan', 'Sonu Sood', 'Vinod Khanna', 'Dimple Kapadia', 'Mahesh Manjrekar', 'Mahie Gill', 'Om Puri', 'Tinnu Anand', 'Malaika Arora', 'Anupam Kher', 'Amitosh Nagpal', 'Romeo Sharma', 'Feroz Abbasi', 'Rajiv Kachroo']",['Abhinav Kashyap']
False,/qXp4sQEq1xyTY6lwxSNaeTzCaRn.jpg,"[28, 12, 18, 53]",170845,hi,Karma,"When senior police inspector Vishwa Pratap Singh arrests Dr. Michael Dang, the leader of the international terrorist group PSO, the group blast the jail Dang is lodged in killing huge numbers of inmates including two of Vishwa's sons and his daughter-in-law; with Dang escaping in the process. Vishwa, who now calls himself Dada Thakur, is determined to put an end to Dang and his PSO gang. He enlists three death row inmates, Baiju Thakur, Johnny and former terrorist Khairuddin Kisti, Thakur personally trains to become disciplined fugitive hunters, and sets out to avenge his family's slaughter.",10.555,/vN0o0M9ftz1yd3vFYTmb78ZvYoi.jpg,1986-02-23,Karma,False,7.4,9,[],"['Action', 'Adventure', 'Drama', 'Thriller']","['Dilip Kumar', 'Naseeruddin Shah', 'Jackie Shroff', 'Anil Kapoor', 'Anupam Kher', 'Sridevi', 'Poonam Dhillon']",['Subhash Ghai']
False,/tLdcFrsniNWrGCwkwcRcH79WAVh.jpg,"[28, 18, 36]",584850,hi,तानाजी: द अनसंग वॉरियर,"When Aurangzeb recruits his trusted soldier Udaybhan to control the Kondhana fort, Shivaji's military leader Tanhaji Malusare and his army of Maratha warriors set out to recapture the fortress.",8.152,/a2FnQ6BitA71ENs7Q4TBGXUkXW8.jpg,2020-01-10,Tanhaji: The Unsung Warrior,False,6.6,45,[],"['Action', 'Drama', 'History']","['Ajay Devgn', 'Saif Ali Khan', 'Kajol', 'Sharad Kelkar', 'Reyhna Malhotra', 'Luke Kenny', 'Padmavati Rao', 'Shashank Shende', 'Devdatta Nage', 'Neha Sharma', 'Ajinkya Deo', 'Hardik Sangani', 'Kailash Waghmare']",['Om Raut']
False,/smaFFzbd1flJKUqDI2ylljQ8Pki.jpg,"[35, 18]",19625,hi,मुन्ना भाई एम बी बी एस,A gangster sets out to fulfill his father's dream of becoming a doctor.,7.284,/nZNUTxGsSB4nLEC9Bpa2xfu81qV.jpg,2003-12-19,Munna Bhai M.B.B.S.,False,7.3,214,"['medicine', 'hospital']","['Comedy', 'Drama']","['Sanjay Dutt', 'Arshad Warsi', 'Sunil Dutt', 'Gracy Singh', 'Rohini Hattangadi', 'Boman Irani', 'Jimmy Shergill', 'Kurush Deboo', 'Yatin Karyekar', 'Mumaith Khan', 'Priya Bapat', 'Pushkar Shrotri', 'Neha Dubey', 'Rohitash Gaud', 'Nawazuddin Siddiqui', 'Surendra Rajan', 'Khurshed Lawyer']",['Rajkumar Hirani']
False,/lnNEmbGoxcSoO69NeavliNUxT3O.jpg,"[18, 10749, 35]",127501,hi,बर्फी!,"He is cute. He's shrewd. The girls love him. The cops hate him. He can't speak but is always talked about. His naughty antics will make you scream, but he will never listen. Cos he can't! Next summer ride a rollercoaster of emotions with Barfii - the Chalu Chaplin!",10.033,/8lVuWmArvr41CvyvpgI3elD5iB1.jpg,2012-09-13,Barfi!,False,7.5,246,"['deaf-mute', 'autism', 'love', 'wedding', 'handicapped']","['Drama', 'Romance', 'Comedy']","['Ranbir Kapoor', 'Priyanka Chopra Jonas', ""Ileana D'Cruz"", 'Saurabh Shukla', 'Sumona Chakravarti', 'Akash Khurana', 'Sujata Sehgal', 'Ashish Vidhyarthi', 'Roopa Ganguly', 'Haradhan Bandopadhyay', 'Shreya Ghoshal', 'Bholaraj Sapkota', 'Jisshu Sengupta', 'Arun Bali', 'Uday Tikekar', 'Preiti Mamgain', 'Kenneth Desai', 'Neeraj Khetrapal', 'Rajeev Mishra', 'Nirmala D. Thappa', 'Apurva Pranjape', 'Rahul Malhothra', 'Bhagyashree Dembla', 'Subhankar Ghosh', 'Purva Parag', 'Archana Dani']",['Anurag Basu']
False,/dRP4OaISmTSybTkYOA4xhKfrEbA.jpg,"[18, 53, 28]",682401,hi,एक विलेन रिटर्न्स,"Eight years after Rakesh Mahadkar reigned terror on Mumbai, another serial killer has taken birth. More brutal and dangerous but he uses the same cover, the Smiley Mask. This time it is the story of two men in one-sided love — one is unable to fathom rejection from the girl he loves while the other is blamed for the abduction of a popular singer, the file he loves and goes looking for her — and how their paths cross.",10.533,/amAbP9YbIAlAXHdIon1x8l7aDFT.jpg,2022-07-29,Ek Villain Returns,False,8.5,2,['sequel'],"['Drama', 'Thriller', 'Action']","['John Abraham', 'Arjun Kapoor', 'Disha Patani', 'Tara Sutaria', 'J. D. Chakravarthi', 'Shaad Randhawa', 'Karishma Sharma', 'Ritesh Deshmukh']",['Mohit Suri']
False,/kvPC6aN10MJVZh5L4BSzhB3iYh5.jpg,"[18, 10749]",15772,hi,गुरु,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",7.04,/xX2BJ5sn3ElTZqhnOEod8ZXsCQg.jpg,2007-01-12,Guru,False,6.7,92,"['industrialist', 'biography', 'tycoon', 'idealism', 'rise to power']","['Drama', 'Romance']","['Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Mithun Chakraborty', 'R. Madhavan', 'Vidya Balan', 'Arya Babbar', 'Mallika Sherawat', 'Prathap Pothan', 'Sachin Khedekar', 'Manoj Joshi', 'Dhritiman Chatterjee', 'Nina Kulkarni', 'Roshan Seth', 'Arjan Bajwa', 'Mukesh Bhatt', 'Rajendra Gupta', 'Darshan Jariwala', 'Sarita Joshi', 'Sanjay Mishra', 'Sudhir Pandey', 'Elina Wadiwala']",['Mani Ratnam']
False,/3uHa0RPqnPdz9ruouzkNtn9Oo38.jpg,"[28, 10749, 35, 80]",280690,hi,Kick,"An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.",8.775,/muRGQIGFcHTyHimE2ru6RSjD8D6.jpg,2014-07-25,Kick,False,6.0,114,['remake'],"['Action', 'Romance', 'Comedy', 'Crime']","['Salman Khan', 'Jacqueline Fernandez', 'Randeep Hooda', 'Nawazuddin Siddiqui', 'Mithun Chakraborty', 'Archana Puran Singh', 'Vipin Sharma', 'Saurabh Shukla', 'Rajit Kapoor', 'Sanjay Mishra', 'Sumona Chakravarti', 'Kavin Dave', 'Nargis Fakhri', 'Shivansh Kotia', 'Rocky Verma']",['Sajid Nadiadwala']
False,/7L1PVyWTB9uOfeumsV6GePH9njX.jpg,"[35, 18, 10749]",480,hi,Monsoon Wedding,"As the romantic monsoon rains loom, the extended Verma family reunites from around the globe for a last-minute arranged marriage in New Delhi. This film traces five intersecting stories, each navigating different aspects of love as they cross boundaries of class, continent and morality.",9.771,/nchsMqHcTE7kIylMKQjmEZb4E6H.jpg,2001-08-30,Monsoon Wedding,False,6.8,160,"['child abuse', 'adultery', 'delhi, india', 'arranged marriage', 'wedding', 'woman director', 'wedding arranger', 'class system']","['Comedy', 'Drama', 'Romance']","['Naseeruddin Shah', 'Lillete Dubey', 'Shefali Shah', 'Vijay Raaz', 'Tillotama Shome', 'Vasundhara Das', 'Parvin Dabas', 'Kulbhushan Kharbanda', 'Kamini Khanna', 'Rajat Kapoor', 'Neha Dubey', 'Sameer Arya', 'Kemaya Kidwai', 'Ishaan Nair', 'Randeep Hooda', 'Soni Razdan', 'Roshan Seth', 'Paritosh Sand', 'Urvashi Nair']",['Mira Nair']
False,/xKlD7JpdfHRpLwGjztrCe9RPjlP.jpg,"[35, 18, 10751]",118628,hi,इंग्लिश विंग्लिश,"In the United States for the first time, an Indian housewife with a limited command of English turns Manhattan into her personal language school.",8.272,/ccEVR8sf18psGH5daio9y7OGu93.jpg,2012-09-21,English Vinglish,False,7.2,209,"['classroom', 'housewife', 'speech', 'foreign language', 'wedding', 'xenophobia', 'manhattan, new york city', 'social differences', 'woman director']","['Comedy', 'Drama', 'Family']","['Sridevi', 'Adil Hussain', 'Mehdi Nebbou', 'Navika Kotia', 'Shivansh Kotia', 'Priya Anand', 'Sujata Kumar', 'Rajeev Ravindranathan', 'Sumeet Vyas', 'Ruth Aguilar', 'Maria Romano', 'Cory Hibbs', 'Damian Thompson', 'Sulabha Deshpande', 'Ashwin Mathew', 'Amitabh Bachchan', 'Rajeev Pahuja']",['Gauri Shinde']
False,/l9X1D06du4AJeKhivJns9W3TRIs.jpg,"[18, 35]",493623,hi,Hichki,Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.,7.272,/awN7MPVHcubWEqfo7T5jidx3xYY.jpg,2018-03-23,Hichki,False,7.6,102,[],"['Drama', 'Comedy']","['Rani Mukerji', 'Neeraj Kabi', 'Rohit Saraf', 'Sachin Pilgaonkar', 'Asif Basra', 'Jannat Zubair Rahmani', 'Vikram Gokhale', 'Riya Shukla', 'Supriya Pilgaonkar', 'Hussain Dalal', 'Ivan Rodrigues', 'Harsh Mayar', 'Farida Patel Venkat', 'Leena Acharya', 'Anjuman Saxena']",['Siddharth P. Malhotra']
False,/tnwoGCRe2GV05f1RSIl1PusYc9v.jpg,"[18, 10749]",645484,hi,दिल बेचारा,"Kizie and Manny, two ordinary people brought together by a tragic twist, embark on a bittersweet and extraordinary journey into the heart of that crazy little thing called 'life'.",6.115,/lMFjMrc8Bn0CQhtJDORfspXrWrK.jpg,2020-07-24,Dil Bechara,False,6.9,61,"['based on novel or book', 'cancer', 'coming of age']","['Drama', 'Romance']","['Sushant Singh Rajput', 'Sanjana Sanghi', 'Sahil Vaid', 'Saswata Chatterjee', 'Swastika Mukherjee', 'Sunit Tandon', 'Subbalakshmi', 'Saif Ali Khan', 'Franaita Jijina']",['Mukesh Chhabra']
False,/uSEAcqX3Us2LsdvtY9KSZcYQcZb.jpg,"[28, 35, 10402, 10749]",85052,hi,हाउसफुल २,A comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem.,5.882,/y6L3GpfXWqfO7COtUyiEeACH35G.jpg,2012-04-05,Housefull 2,False,5.4,79,[],"['Action', 'Comedy', 'Music', 'Romance']","['Akshay Kumar', 'John Abraham', 'Ritesh Deshmukh', 'Asin Thottumkal', 'Rishi Kapoor', 'Randhir Kapoor', 'Shreyas Talpade', 'Zareen Khan', 'Shazahn Padamsee', 'Boman Irani', 'Mithun Chakraborty', 'Chunky Pandey', 'Malaika Arora', 'Jacqueline Fernandez']",['Sajid Khan']
False,/nBXVFiUQGNbUdF6OF6JWae2XPqb.jpg,"[12, 28, 878]",41517,hi,Ra.One,"Following his son's suggestion, a video game designer creates an action game where the villain has artificial intelligence and is stronger the protagonist. Trouble begins when the creator's son is forced to quit the game in between, much to the disappointment of the game's shape-shifting villain who then comes to life using a newly invented technology. The player now must escape him or else he might get killed, something only the game's less powerful protagonist can prevent from happening.",7.757,/hixziePJpOuQTcy5zt7XXmZ0g4e.jpg,2011-10-24,Ra.One,False,5.7,265,"['villain', 'superhero']","['Adventure', 'Action', 'Science Fiction']","['Shah Rukh Khan', 'Arjun Rampal', 'Kareena Kapoor Khan', 'Tom Wu', 'Armaan Verma', 'Shahana Goswami', 'Dalip Tahil', 'Satish Shah', 'Suresh Menon', 'Atul Sharma', 'Ben Hawkey', 'Delnaaz Irani', 'Charanpreet Singh', 'Priyanka Chopra Jonas', 'Sanjay Dutt', 'Shola Adewusi', 'Paul Lowe', 'Georgia Curtis', 'Amitabh Bachchan', 'Rajinikanth']",['Anubhav Sinha']
