id,overview,popularity,release_date,title,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
262903,"Seenu loves Sunaina but they're chased by a stalking cop, an infatuated beauty and her mafia don dad - can Seenu's heroics work?",5.735,2014-04-04,Main Tera Hero,5.6,61,['coming of age'],"['Romance', 'Comedy']","['Varun Dhawan', ""Ileana D'Cruz"", 'Nargis Fakhri', 'Anupam Kher', 'Rajpal Yadav', 'Aaron Brumfield', 'Saurabh Shukla', 'Jeetendra', 'Shireesh Sharma ', 'Evelyn Sharma', 'Arunoday Singh', 'Manoj Pahwa', 'Shakti Kapoor', 'Ashwin Mushran', 'Salman Khan', 'Supriya Shukla']",['David Dhawan']
590404,"A true story based on acid attack survivor Malti's (Laxmi Agarwal) grueling and glorious journey from her medical treatment, court proceedings leading to her emotional healing.",3.018,2020-01-10,Chhapaak,7.7,20,"['based on true story', 'disfigured face', 'acid attack']",['Drama'],"['Deepika Padukone', 'Vikrant Massey', 'Madhurjeet Sarghi', 'Anand Tiwari', 'Payal Nair', 'Ankit Bisht', 'Vaibhavi Upadhyay']",['Meghna Gulzar']
21466,"Raju faces many hurdles and disappointments in matters of the heart throughout his life. But as a clown in a circus, he tries to make his audience laugh at the cost of his own sorrows.  Along the way, Raju loves and loses, but must always keep a smile on his face because, in the words of his circus manager, ""The show must go on.""",4.938,1970-12-18,Mera Naam Joker,7.7,43,"['circus', 'philosophy', 'entertainer', 'sadness', 'clown', 'melancholy', 'joker', 'love', 'loneliness', 'tragic hero', 'unrequited love', 'social commentary', 'single mother', 'tragic event', 'doll', 'unspoken love', 'circus clown', 'mother son relationship']","['Drama', 'Romance']","['Raj Kapoor', 'Rishi Kapoor', 'Dharmendra', 'Manoj Kumar', 'Simi Garewal', 'Ksiena Rabiankina', 'Padmini', 'Dara Singh', 'Rajendra Kumar', 'Achala Sachdev', 'Om Prakash', 'Rajendra Nath']",['Raj Kapoor']
20413,"Four friends meet an underworld don who, on his deathbed, clues them in on hidden treasure buried in Goa. The group race towards Goa, little knowing that their plans will soon be foiled, albeit hilariously, by a police officer, who is also after the money.",4.579,2007-09-07,Dhamaal,6.7,81,[],"['Comedy', 'Action', 'Adventure']","['Sanjay Dutt', 'Arshad Warsi', 'Ritesh Deshmukh', 'Javed Jaffrey', 'Aashish Chaudhary', 'Asrani', 'Prem Chopra', 'Kiku Sharda']",['Indra Kumar']
413882,"Adi and Tara move to Bombay to pursue their dreams. A chance meeting sparks off a heady, no strings attached romance until their careers pull them apart. Will ambition prevail over matters of the heart?",3.034,2017-01-12,Ok Jaanu,6.1,46,"['ambition', 'urban life', 'remake', 'love sickness']","['Drama', 'Romance']","['Aditya Roy Kapur', 'Shraddha Kapoor', 'Leela Samson', 'Naseeruddin Shah', 'Kitu Gidwani', 'Jasmeet Singh Bhatia', 'Prahlad Kakkar', 'Eesh Kakkar', 'Sharma Vibhoutee', 'Sarika Singh', 'Vijayant Kohli', 'Shrishti Shirvastav', 'Anagha Joshi', 'Balkrishna Doshi']",['Shaad Ali']
244237,"An upright ex-army man, Jai fights a solitary war against corruption and injustice. With a simple mantra to pay forward, he starts off by helping one person and forms an ever growing circle of people helping each other.",5.7,2014-01-24,Jai Ho,5.0,60,"['war of independence', 'political correctness']","['Action', 'Drama']","['Salman Khan', 'Tabu', 'Danny Denzongpa', 'Daisy Shah', 'Mahesh Manjrekar', 'Aditya Pancholi', 'Nauheed Cyrusi', 'Bruna Abdullah', 'Mohnish Behl', 'Sudesh Lehri', 'Sana Khaan', 'Suniel Shetty', 'Aditya Pancholi', 'Sharad S. Kapoor', 'Mukul Dev', 'Nadira Babbar', ""Genelia D'Souza"", 'Vikas Bhalla', 'Pulkit Samrat', 'Resham Tipnis', 'Ashmit Patel', 'Yash Tonk', 'Mahesh Thakur', 'Tulip Joshi', 'Varun Badola', 'Santosh Shukla', 'Jeetu Verma', 'Vatsal Sheth']",['Sohail Khan']
363413,"After falling in love, three roommates experience changes in their lives.",4.301,2015-10-16,Pyaar Ka Punchnama 2,7.0,55,[],"['Romance', 'Comedy', 'Drama']","['Kartik Aaryan', 'Omkar Kapoor', 'Sunny Singh Nijjar', 'Nushrratt Bharuccha', 'Sharat Saxena', 'Joy Badlani', 'Rumana Molla', 'Ishita Raj Sharma', 'Sonnalli Seygall', 'Mona Ambegaonkar', 'Ratnesh Mani', 'Karishma Sharma', 'Prakhar Shukla', 'Manvir Singh']",['Luv Ranjan']
16576,"Buddhadev Gupta, a 64-year-old chef, falls in love with a 34-year-old software engineer, Nina. However, their future becomes uncertain when he discovers that her father is six years his junior.",2.577,2007-05-25,Cheeni Kum,6.3,29,[],"['Romance', 'Drama']","['Amitabh Bachchan', 'Tabu', 'Paresh Rawal', 'Swini Khara', 'Vinay Jain', 'Zohra Sehgal']",['R. Balki']
310567,"When a young village boy discovers that his brother, long believed to be in America, has actually gone missing, he begins to invent letters on his behalf to save their mother from heartbreak, all the while searching for him.",6.009,2015-07-29,Umrika,5.8,31,"['loss of loved one', 'american dream', 'mumbai (bombay), india', 'missing person', 'delivery boy', '1980s']","['Drama', 'Comedy']","['Suraj Sharma', 'Tony Revolori', 'Prateik Babbar', 'Smita Tambe', 'Pramod Pathak', 'Adil Hussain', 'Rajesh Tailang', 'Amit Sial', 'Mayur More', 'Sauraseni Maitra']",['Prashant Nair']
330431,"Meera and Arjun are professionals living in Gurgaon. On their way to a luxurious desert holiday they stop on a Highway dhaba for dinner, where they witness a young girl being picked up by a bunch of hoodlums. Arjun chooses to step in, unmindful of the danger ahead.",4.598,2015-03-12,NH10,6.8,65,"['killing', 'fight', 'gang', 'hitchhiker']","['Crime', 'Action', 'Drama', 'Thriller']","['Anushka Sharma', 'Neil Bhoopalam', 'Deepti Naval', 'Darshan Kumaar', 'Ravi Jhankal']",['Navdeep Singh']
137180,"Meenakshi, a Marathi gal with an ultra-sensitive sense of smell, lives her life in her dreams, dancing and enacting her favourite actresses Sridevi, Madhuri and Juhi. Not believing in arranged marriages, Meenakshi awaits her prince when she comes across Tamil artist Surya, to whom she is strangely attracted to.",3.996,2012-10-12,Aiyyaa,5.1,20,[],"['Romance', 'Comedy']","['Rani Mukerji', 'Prithviraj Sukumaran', 'Nirmiti Sawant', 'Satish Alekar', 'Anita Date', 'Amey Wagh', 'Tamizh']",['Sachin Kundalkar']
25499,"Two zanies open a photography studio. They score a partnership with a gossip magazine that suddenly thrusts them into a world of corruption, murder, and hijinks.",2.681,1983-08-12,Jaane Bhi Do Yaaro,6.9,43,['india'],['Comedy'],"['Naseeruddin Shah', 'Satish Shah', 'Om Puri', 'Satish Kaushik', 'Pankaj Kapur', 'Bhakti Barve', 'Ravi Baswani', 'Deepak Qazir', 'Rajesh Puri', 'Neena Gupta', 'Zafar Sanjari', 'Vidhu Vinod Chopra', 'Dilip Joshi', 'Kishore Nandlaskar']",['Kundan Shah']
15761,"Mallik is a henchman of Aslam Bhai, a Mumbai underworld kingpin. He inducts local hothead Chandu into the gang, and the two of them soon form a formidable faction within the gang, eventually displacing Aslam. As the empire grows, however, the two of them start drifting apart.",5.201,2002-04-15,Company,6.6,52,"['mumbai (bombay), india', 'organized crime', 'criminal underworld', 'kein entkommen']","['Action', 'Crime', 'Drama']","['Ajay Devgn', 'Vivek Oberoi', 'Mohanlal', 'Manisha Koirala', 'Seema Biswas', 'Antara Mali', 'Isha Koppikar', 'Rajpal Yadav', 'Urmila Matondkar', 'Mukesh Bhatt', 'Vijay Raaz', 'Akash Khurana', 'Rajendra Sethi']",['Ram Gopal Varma']
191562,A rave party off the coast of Goa goes horrifyingly and hilariously wrong when the island is overrun with zombies.,4.353,2013-05-10,Go Goa Gone,5.7,82,"['goa', 'zombie', 'zombie apocalypse', 'zom-com']","['Comedy', 'Horror']","['Saif Ali Khan', 'Kunal Khemu', 'Anand Tiwari', 'Vir Das', 'Puja Gupta', 'Larissa Bonesi', 'Soha Ali Khan', 'Pitobash', 'Suparn Verma', 'Ross Bucharn', 'Abhishek Kapoor', 'Meenal Thakur', 'Krishna D.K.', 'Jasleen Jil', 'Anuradha Sharma', 'Avinash Serrao', 'Nagaraju Jalli', 'Abhishek Banerjee']","['Krishna D.K.', 'Raj Nidimoru']"
31235,"DSP Shiv Kumar returns home to his wife Sheetal and their young daughter and announces that he has been transferred to Bombay. Shiv Kumar has two brothers, Vijay and Ravi, who live in Mumbai. They are intelligent and capable guys, but spend their time loafing about the city and swindling unsuspecting people.",2.839,1980-12-12,Shaan,6.6,15,[],"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']","['Amitabh Bachchan', 'Sunil Dutt', 'Rakhee Gulzar', 'Parveen Babi', 'Shashi Kapoor', 'Kulbhushan Kharbanda', 'Shatrughan Sinha', 'Mazhar Khan', 'Mac Mohan', 'Yunus Parvez', 'Bindiya Goswami', 'Johnny Walker', 'Bindu', 'Sudhir', 'Sudhir Pandey', 'Dalip Tahil', 'Mohan Sherry', 'Padmini Kapila', 'Viju Khote', 'Goga Kapoor', 'Sharat Saxena', 'Sujit Kumar', 'Manik Irani']",['Ramesh Sippy']
303904,"When a corrupt judicial system lets a drunken driver off scott-free, four gym friends become vigilantes to avenge the death of their trainer.",3.244,2014-11-28,Ungli,5.8,20,[],"['Thriller', 'Comedy', 'Drama']","['Emraan Hashmi', 'Kangana Ranaut', 'Sanjay Dutt', 'Randeep Hooda', 'Neha Dhupia', 'Angad Bedi', 'Reema Lagoo', 'Arunoday Singh', 'Shivkumar Subramaniam', 'Raza Murad', 'Mahesh Manjrekar', 'Kader Khan', 'Rachel White', 'Shraddha Kapoor', 'Rajiv Kachroo']","[""Renzil D'Silva""]"
491622,"Story of Rani Lakshmibai, one of the leading figures of the Indian Rebellion of 1857 and her resistance to the British Rule.",3.862,2019-01-25,Manikarnika: The Queen of Jhansi,7.1,32,"['queen', 'invasion', 'rebellion', 'british invasion', 'jhansi']","['History', 'Drama', 'Action']","['Kangana Ranaut', 'Danny Denzongpa', 'Suresh Oberoi', 'Atul Kulkarni', 'Kulbhushan Kharbanda', 'Jisshu Sengupta', 'Zeeshan Ayub', 'Ankita Lokhande', 'Unnati Davara', 'Richard Keep', 'Edward Sonnenblick', 'Amir Abouriche', 'Andrew Johnson', 'Andy Von Eich', ""Daniel O'Kane"", 'Mirko Quaini', 'Manish Wadhwan', 'Mohammed Zeeshan Ayyub', 'Nalneesh Neel', 'Naveen Manar', 'Nihar Pandya', 'R. Bhakti Klein', 'Rajiv Kachroo', 'Scott Knox', 'Steffen Kilimann', 'Taher Shabbir', 'Vaibhav Tatwawadi', 'Vikram Kochhar', 'Yash Tonk', 'Mishti Chakravarty']","['Kangana Ranaut', 'Radha Krishna Jagarlamudi']"
117369,"Legend knows him as an archer of unwavering focus, the soldier who fought a battle in his own heart before taking up arms against his enemy. This is the untold story of Arjun, hero of the Mahabharata. A precocious talent plunged from boyhood and innocence into a murky world of deceit and betrayal, coming of age to become the most powerful warrior of his time. From the dusty plains of Hastinapur to the icy peaks of the Himalayas, Arjun: The Warrior Prince is the story of a man discovering what it takes to be a hero.",4.042,2012-05-24,Arjun: The Warrior Prince,6.2,30,"['mythology', 'indian war']","['Action', 'Animation']","['Yuddvir Bakolia', 'Ila Arun', 'Aanjjan Srivastav', 'Sachin Khedekar', 'Vishnu Sharma', 'Ashok Banthia', 'Ravi Khanvilkar']",['Arnab Chaudhuri']
62201,"Inspector Srivastav is framed by a wily and cunning gangster, J.K., and unable to prove his innocence, hangs himself, leaving behind his wife, and son, Vijay. Years later, Vijay has grown up and has joined the police force as an Inspector. Unlike his dad, he is corrupt and does accept bribes to turn a nelson's eye to crime. The City Police are assigned the task of apprehending a customed man called ""Shahenshah"", who operates at night and targets, tries and kills gangsters in a ""Judge and Executioner ""style. No one knows the real identity of Shahenshah, as he is feared by the police department, and respected by the poor and middle-class.",3.057,1988-01-29,Shahenshah,5.7,14,[],['Action'],"['Amitabh Bachchan', 'Meenakshi Seshadri', 'Aruna Irani', 'Rohini Hattangadi', 'Supriya Pathak', 'Jagdeep', 'Vijayendra Ghatge', 'Avtar Gill', 'Sudhir', 'Bandini Mishra', 'Dan Dhanoa', 'Sharat Saxena', 'Mahesh Anand', 'Goga Kapoor', 'Amrish Puri', 'Pran', 'Murad', 'Suresh Bhagwat', 'Prem Chopra', 'Aftab Shivdasani', 'Yunus Parvez', 'Kader Khan', 'Ajay Wadhavkar', 'Praveen Kumar Sobti', 'Ghanshyam Rohera', 'Brij Gopal', 'Aanjjan Srivastav', 'Guddi Maruti']",['Tinnu Anand']
192097,A safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.,3.169,2013-06-28,Ghanchakkar,5.5,26,[],"['Comedy', 'Crime', 'Thriller']","['Vidya Balan', 'Emraan Hashmi', 'Rajesh Sharma', 'Parvin Dabas', 'Namit Das', 'Shashank Shende', 'Mahabanoo Mody-Kotwal']",['Raj Kumar Gupta']
34369,"Rahul and Anu Verghese meet on the same day, while both are held by the police on charges of creating a disturbance, and running away respectively. They meet again, and love happens. Rahul helps Anu to be independent, and seek a job. Then Anu is discovered by a talent agent to be a model, which she accepts. Rahul wants to marry Anu, but first must establish himself.",5.115,1990-07-23,Aashiqui,4.5,16,"['musical', 'illegitimate son']","['Drama', 'Romance', 'Music']","['Rahul Roy', 'Anu Aggarwal', 'Deepak Tijori', 'Avtar Gill', 'Tom Alter', 'Reema Lagoo', 'Anang Desai', 'Mushtaq Khan', 'Javed Khan']",['Mahesh Bhatt']
142673,"Neha, a psychiatrist, is pursued by both Raja and Bunnu. While Raja is a small-time crook pretending to be an NRI, Bunnu is her patient. The two try to outsmart each other to win Neha's heart.",3.275,1997-10-24,Deewana Mastana,6.0,13,[],"['Comedy', 'Romance']","['Anil Kapoor', 'Govinda', 'Juhi Chawla', 'Reema Lagoo', 'Saeed Jaffrey', 'Upasna Singh', 'Himani Shivpuri', 'Avtar Gill', 'Shiva Rindani', 'Guddi Maruti', 'Shashi Kiran', 'Pratibha Sinha', 'Satish Kaushik', 'Salman Khan', 'Raveena Tandon', 'Babbanlal Yadav']",['David Dhawan']
317371,A runaway bride promises her dying widowed friend that she will assume her identity and look after her infant child.,4.693,1971-01-29,Kati Patang,5.5,2,[],['Drama'],"['Rajesh Khanna', 'Asha Parekh', 'Prem Chopra', 'Bindu', 'Sulochana Latkar', 'Chandrashekhar', 'Madan Puri', 'Daisy Irani', 'Honey Irani', 'Sadhana Patel', 'Kanchan Mattu', 'Gurnam Singh', 'Birbal', 'Ramayan Tiwari', 'Lalita Kumari', 'Satyendra Kapoor', 'Kundan Basnet', 'Moppet Pooran', 'Mehmood Jr.', 'Harbans Darshan M. Arora', 'Kumari Naaz', 'Nazir Hussain']",['Shakti Samanta']
665685,A retired sports teacher transforms a bunch of teenage slum goons into disciplined football players against all odds.,3.648,2022-03-04,Jhund,6.6,5,[],['Drama'],"['Amitabh Bachchan', 'Ankush Gedam', 'Rinku Rajguru', 'Akash Thosar', 'Kishore Kadam', 'Arjun Radhakrishnan', 'Priyanshu Thakur', 'Rajiya Suhel', 'Sayli Patil', 'Nagraj Manjule', 'Bharat Ganeshpure', 'Chhaya Kadam', 'Angel Anthony', 'Tanaji Galgunde', 'Somnath Awghade', 'Kartik Uikey']",['Nagraj Manjule']
20623,'Page 3' takes a behind-the-scenes look at the lifestyles of the A-list celebrities in metro cities. It explores the networking and the power play between the air-kissing,2.973,2005-01-21,Page 3,6.2,28,[],['Drama'],"['Konkona Sen Sharma', 'Atul Kulkarni', 'Sandhya Mridul', 'Tara Sharma', 'Boman Irani', 'Anju Mahendru', 'Bikram Saluja', 'Nasser Abdullah', 'Rehaan Engineer', 'Soni Razdan', 'Kunika Lal', 'Kurush Deboo', 'Madan Jain', 'Bobby Darling', 'Manoj Joshi', 'Suhasini Mulay', 'Maya Alagh', 'Upendra Limaye', 'Dolly Thakore', 'Suchitra Pillai', 'Darshan Jariwala', 'Navni Parihar', 'Jai Kalra', 'Pradeep Velankar']",['Madhur Bhandarkar']
251131,"Sunny owns a small livestock farm and lives a poor but happy life style with his mother, Sumitra. They wanted the farm to become up to date, so Sumitra decides to make a move abroad in order to bring new equipments for the farm, leaving Sunny in the care of the farm. One day while distributing eggs and chickens, Sunny reaches up with Roma Singh and both can get into the pettiest quarrels and they soon begins to fight and Sunny offers Roma to rebuild his farm house as a part of her punishment. Both soon realize that they are childhood lovers and attempts to rebuild that love once again, both are successful in doing so and plans to get married but there love is opposed by Roma's dad, the wealthy and famous businessman, Sardar Dinesh Singh Girji, who will do anything in his power to prevent Roma and Sunny from meeting leave alone marriage.",2.525,1983-08-05,Betaab,7.1,7,[],"['Romance', 'Drama']","['Sunny Deol', 'Amrita Singh', 'Shammi Kapoor', 'Prem Chopra', 'Nirupa Roy', 'Rajeev Anand', 'Rajeev Anand', 'Goga Kapoor', 'Annu Kapoor', 'Birbal', 'Goga Kapoor']",['Rahul Rawail']
46404,"Satyaveer is an engineer suspended for allegedly accepting a bribe. However, Satyaveer, proud author of a tawdry and thoroughly unsuccessful crime novel, is approached by a woman named Manorama to investigate her husband, whom she suspects of having an affair.",5.053,2007-09-21,Manorama Six Feet Under,6.5,39,[],"['Thriller', 'Crime', 'Mystery', 'Drama']","['Abhay Deol', 'Gul Panag', 'Raima Sen', 'Sarika', 'Kulbhushan Kharbanda', 'Vinay Pathak', 'Nawazuddin Siddiqui', 'Brijendra Kala', 'Yana Gupta', 'Jogi Naidu', 'M. Rajesh', 'Tejpal Singh', 'Nakshatra Bagwe', 'Jogi Malang']",['Navdeep Singh']
